-2	-2	0.0128751
-2	-1.9	0.0140937
-2	-1.8	0.0154259
-2	-1.7	0.0168818
-2	-1.6	0.0184725
-2	-1.5	0.02021
-2	-1.4	0.0221073
-2	-1.3	0.0241784
-2	-1.2	0.0264381
-2	-1.1	0.0289029
-2	-1	0.0315899
-2	-0.9	0.0345179
-2	-0.8	0.0377067
-2	-0.7	0.0411776
-2	-0.6	0.044953
-2	-0.5	0.0490568
-2	-0.4	0.0535143
-2	-0.3	0.058352
-2	-0.2	0.0635975
-2	-0.1	0.06928
-2	6.38378e-16	0.0754293
-2	0.1	0.0820763
-2	0.2	0.0892524
-2	0.3	0.0969897
-2	0.4	0.10532
-2	0.5	0.114276
-2	0.6	0.123887
-2	0.7	0.134185
-2	0.8	0.145196
-2	0.9	0.156947
-2	1	0.169461
-2	1.1	0.182757
-2	1.2	0.196848
-2	1.3	0.211744
-2	1.4	0.227448
-2	1.5	0.243957
-2	1.6	0.261258
-2	1.7	0.279333
-2	1.8	0.298154
-2	1.9	0.317684
-2	2	0.337878
-2	2.1	0.35868
-2	2.2	0.380028
-2	2.3	0.40185
-2	2.4	0.424069
-2	2.5	0.446598
-2	2.6	0.469349
-2	2.7	0.492228
-2	2.8	0.51514
-2	2.9	0.537989
-2	3	0.560679
-2	3.1	0.583118
-2	3.2	0.605218
-2	3.3	0.626896
-2	3.4	0.648075
-2	3.5	0.668688
-2	3.6	0.688674
-2	3.7	0.70798
-2	3.8	0.726565
-2	3.9	0.744394
-2	4	0.761442
-2	4.1	0.777692
-2	4.2	0.793137
-2	4.3	0.807773
-2	4.4	0.821607
-2	4.5	0.834649
-2	4.6	0.846915
-2	4.7	0.858426
-2	4.8	0.869205
-2	4.9	0.879278
-2	5	0.888676
-2	5.1	0.897426
-2	5.2	0.905563
-2	5.3	0.913116
-2	5.4	0.920118
-2	5.5	0.926602
-2	5.6	0.932598
-2	5.7	0.938136
-2	5.8	0.943248
-2	5.9	0.94796
-2	6	0.952301
-2	6.1	0.956296
-2	6.2	0.959971
-2	6.3	0.963349
-2	6.4	0.966452
-2	6.5	0.9693
-2	6.6	0.971913
-2	6.7	0.97431
-2	6.8	0.976508
-2	6.9	0.978521
-2	7	0.980366
-2	7.1	0.982055
-2	7.2	0.983601
-2	7.3	0.985016
-2	7.4	0.98631
-2	7.5	0.987494
-2	7.6	0.988577
-2	7.7	0.989567
-2	7.8	0.990472
-2	7.9	0.9913
-2	8	0.992056
-2	8.1	0.992747
-2	8.2	0.993378
-2	8.3	0.993954
-2	8.4	0.994481
-2	8.5	0.994962
-2	8.6	0.995401
-2	8.7	0.995802
-2	8.8	0.996169
-2	8.9	0.996503
-2	9	0.996808
-2	9.1	0.997087
-2	9.2	0.997342
-2	9.3	0.997574
-2	9.4	0.997786
-2	9.5	0.997979
-2	9.6	0.998156
-2	9.7	0.998317
-2	9.8	0.998465
-2	9.9	0.998599
-2	10	0.998721

-1.9	-2	0.0163192
-1.9	-1.9	0.0178579
-1.9	-1.8	0.0195388
-1.9	-1.7	0.0213745
-1.9	-1.6	0.0233785
-1.9	-1.5	0.0255654
-1.9	-1.4	0.0279512
-1.9	-1.3	0.0305525
-1.9	-1.2	0.0333877
-1.9	-1.1	0.036476
-1.9	-1	0.0398382
-1.9	-0.9	0.0434964
-1.9	-0.8	0.0474739
-1.9	-0.7	0.0517954
-1.9	-0.6	0.0564869
-1.9	-0.5	0.0615758
-1.9	-0.4	0.0670906
-1.9	-0.3	0.0730608
-1.9	-0.2	0.079517
-1.9	-0.1	0.0864905
-1.9	6.38378e-16	0.0940131
-1.9	0.1	0.102117
-1.9	0.2	0.110834
-1.9	0.3	0.120195
-1.9	0.4	0.130231
-1.9	0.5	0.140971
-1.9	0.6	0.152441
-1.9	0.7	0.164666
-1.9	0.8	0.177666
-1.9	0.9	0.191456
-1.9	1	0.206049
-1.9	1.1	0.22145
-1.9	1.2	0.237657
-1.9	1.3	0.254662
-1.9	1.4	0.272449
-1.9	1.5	0.290993
-1.9	1.6	0.310261
-1.9	1.7	0.330211
-1.9	1.8	0.350792
-1.9	1.9	0.371942
-1.9	2	0.393595
-1.9	2.1	0.415674
-1.9	2.2	0.438097
-1.9	2.3	0.460776
-1.9	2.4	0.483618
-1.9	2.5	0.506529
-1.9	2.6	0.529412
-1.9	2.7	0.552173
-1.9	2.8	0.574717
-1.9	2.9	0.596954
-1.9	3	0.6188
-1.9	3.1	0.640176
-1.9	3.2	0.661009
-1.9	3.3	0.681237
-1.9	3.4	0.700805
-1.9	3.5	0.719665
-1.9	3.6	0.737781
-1.9	3.7	0.755125
-1.9	3.8	0.771677
-1.9	3.9	0.787425
-1.9	4	0.802365
-1.9	4.1	0.8165
-1.9	4.2	0.829838
-1.9	4.3	0.842394
-1.9	4.4	0.854186
-1.9	4.5	0.865237
-1.9	4.6	0.875572
-1.9	4.7	0.88522
-1.9	4.8	0.89421
-1.9	4.9	0.902574
-1.9	5	0.910343
-1.9	5.1	0.917548
-1.9	5.2	0.924223
-1.9	5.3	0.930399
-1.9	5.4	0.936106
-1.9	5.5	0.941374
-1.9	5.6	0.946233
-1.9	5.7	0.950711
-1.9	5.8	0.954833
-1.9	5.9	0.958626
-1.9	6	0.962112
-1.9	6.1	0.965316
-1.9	6.2	0.968258
-1.9	6.3	0.970957
-1.9	6.4	0.973434
-1.9	6.5	0.975704
-1.9	6.6	0.977785
-1.9	6.7	0.979691
-1.9	6.8	0.981437
-1.9	6.9	0.983036
-1.9	7	0.984498
-1.9	7.1	0.985837
-1.9	7.2	0.987062
-1.9	7.3	0.988181
-1.9	7.4	0.989206
-1.9	7.5	0.990142
-1.9	7.6	0.990997
-1.9	7.7	0.99178
-1.9	7.8	0.992494
-1.9	7.9	0.993147
-1.9	8	0.993744
-1.9	8.1	0.994288
-1.9	8.2	0.994786
-1.9	8.3	0.995241
-1.9	8.4	0.995656
-1.9	8.5	0.996035
-1.9	8.6	0.996381
-1.9	8.7	0.996697
-1.9	8.8	0.996985
-1.9	8.9	0.997249
-1.9	9	0.997489
-1.9	9.1	0.997708
-1.9	9.2	0.997909
-1.9	9.3	0.998092
-1.9	9.4	0.998258
-1.9	9.5	0.998411
-1.9	9.6	0.99855
-1.9	9.7	0.998677
-1.9	9.8	0.998792
-1.9	9.9	0.998898
-1.9	10	0.998994

-1.8	-2	0.0206654
-1.8	-1.9	0.0226044
-1.8	-1.8	0.0247208
-1.8	-1.7	0.0270299
-1.8	-1.6	0.0295481
-1.8	-1.5	0.0322932
-1.8	-1.4	0.035284
-1.8	-1.3	0.0385407
-1.8	-1.2	0.042085
-1.8	-1.1	0.0459396
-1.8	-1	0.0501288
-1.8	-0.9	0.0546781
-1.8	-0.8	0.0596143
-1.8	-0.7	0.0649655
-1.8	-0.6	0.070761
-1.8	-0.5	0.0770309
-1.8	-0.4	0.0838062
-1.8	-0.3	0.0911186
-1.8	-0.2	0.0990001
-1.8	-0.1	0.107483
-1.8	6.38378e-16	0.116598
-1.8	0.1	0.126377
-1.8	0.2	0.136849
-1.8	0.3	0.148042
-1.8	0.4	0.15998
-1.8	0.5	0.172686
-1.8	0.6	0.186178
-1.8	0.7	0.200468
-1.8	0.8	0.215565
-1.8	0.9	0.231469
-1.8	1	0.248176
-1.8	1.1	0.265671
-1.8	1.2	0.283935
-1.8	1.3	0.302935
-1.8	1.4	0.322634
-1.8	1.5	0.342984
-1.8	1.6	0.363928
-1.8	1.7	0.385401
-1.8	1.8	0.407329
-1.8	1.9	0.429633
-1.8	2	0.452226
-1.8	2.1	0.475018
-1.8	2.2	0.497914
-1.8	2.3	0.520819
-1.8	2.4	0.543637
-1.8	2.5	0.566273
-1.8	2.6	0.588636
-1.8	2.7	0.610639
-1.8	2.8	0.6322
-1.8	2.9	0.653245
-1.8	3	0.673708
-1.8	3.1	0.693529
-1.8	3.2	0.71266
-1.8	3.3	0.73106
-1.8	3.4	0.748697
-1.8	3.5	0.765548
-1.8	3.6	0.7816
-1.8	3.7	0.796843
-1.8	3.8	0.81128
-1.8	3.9	0.824916
-1.8	4	0.837764
-1.8	4.1	0.849841
-1.8	4.2	0.861168
-1.8	4.3	0.871769
-1.8	4.4	0.881672
-1.8	4.5	0.890906
-1.8	4.6	0.899501
-1.8	4.7	0.90749
-1.8	4.8	0.914903
-1.8	4.9	0.921774
-1.8	5	0.928134
-1.8	5.1	0.934013
-1.8	5.2	0.939443
-1.8	5.3	0.944453
-1.8	5.4	0.949071
-1.8	5.5	0.953323
-1.8	5.6	0.957237
-1.8	5.7	0.960836
-1.8	5.8	0.964144
-1.8	5.9	0.967181
-1.8	6	0.96997
-1.8	6.1	0.972528
-1.8	6.2	0.974874
-1.8	6.3	0.977024
-1.8	6.4	0.978994
-1.8	6.5	0.980799
-1.8	6.6	0.982451
-1.8	6.7	0.983964
